21599,0
18726,0
18638,0
7138,0
16949,0
5879,0
3711,0
19754,0
7668,1
27557,0
14861,1
23130,1
9206,0
16841,0
5952,0
3284,1
12821,0
3884,1
15794,0
3658,0
9606,1
20699,0
28737,0
12357,1
31086,0
5407,0
14421,0
17546,0
28897,0
19854,0
9254,0
11472,0
2991,0
19927,0
31468,1
27904,1
11430,1
25639,0
26146,1
7647,0
10479,0
5260,0
11020,0
1947,0
18150,0
25196,1
34810,1
1612,0
2293,1
9509,1
30777,1
14907,0
19772,1
18190,1
1026,1
10520,0
18962,0
15277,0
30836,0
30402,1
18954,0
15650,0
7161,0
30199,0
26392,0
35,1
1730,0
31747,1
19960,0
3481,0
1471,0
10098,0
31503,0
10855,1
7544,0
23014,0
2333,0
17561,0
3152,1
10926,0
27708,0
27955,0
16421,0
25080,0
5731,0
16229,0
29347,1
19836,0
5461,0
29149,0
28714,0
19749,0
17180,0
33063,0
3940,0
7790,0
382,0
3169,0
14582,0
10127,0
18092,0
10089,0
7748,0
10039,0
7406,0
12340,0
26076,0
5825,0
23565,0
8892,0
7627,0
802,0
29584,0
6699,0
16586,0
9498,0
18357,0
27714,0
33125,1
19525,0
20742,0
22482,0
23598,0
19237,0
34695,1
18188,0
6235,0
33333,1
3831,0
32305,0
26461,0
2595,0
6100,1
9189,0
30110,1
12637,0
2408,0
12599,0
34611,0
6552,0
27170,1
213,0
7726,0
12619,0
15854,0
20723,0
10351,0
6886,0
23045,0
20449,0
11491,1
18650,0
21167,0
32340,1
4147,0
14573,1
2703,0
10013,1
17814,0
19261,0
10739,0
22020,1
23320,0
34728,0
1666,0
13438,0
9632,0
28886,1
18609,0
3270,0
5300,0
26881,0
11611,0
9897,1
34292,1
13692,0
26036,0
29387,0
34100,1
2891,0
26755,0
10941,0
14494,1
9006,0
10300,0
16248,1
16470,0
29170,0
8992,1
12628,0
34785,1
17126,0
26573,0
25402,0
34892,1
7918,0
29046,0
283,1
28485,0
33931,1
2250,0
2259,0
3139,0
34985,1
16594,1
7907,1
1628,0
11192,0
9633,0
3702,1
14514,0
33031,0
26843,0
611,0
11682,1
8030,0
26606,0
27422,0
19498,0
25856,0
22645,0
23744,0
8137,0
7229,0
32903,1
2316,0
32629,0
22776,1
31344,1
1675,0
2967,0
16790,0
4012,0
3329,1
31379,0
8980,0
16266,0
27947,0
3794,0
28303,0
7514,0
16868,0
30990,1
22879,0
16355,0
5025,0
10012,1
10359,0
10094,0
18289,0
22709,0
9584,0
15939,0
32315,0
5800,0
33439,1
24010,0
32297,1
30978,1
21842,1
20633,0
12600,0
25308,0
18511,0
49,0
19580,0
20794,0
16426,0
22407,0
10260,0
5799,0
6902,0
28455,0
25990,0
14045,0
26509,1
25356,0
22749,1
10527,0
33447,1
13185,0
34225,1
29361,1
34813,0
8157,1
6488,0
17731,0
31532,1
9151,0
24927,0
33750,1
14493,0
1592,1
9022,0
21535,0
11862,0
26441,0
30193,1
25742,1
25562,0
29875,1
25114,0
6290,0
34150,1
24702,0
1175,1
26047,1
12054,0
19533,0
5880,0
8351,1
16189,0
5405,0
10461,0
14052,0
5727,0
10235,0
34080,1
23458,0
15763,0
27158,0
24919,0
7155,0
34574,1
24175,1
24936,0
147,1
19701,0
4194,0
7071,0
6035,0
24269,0
5042,0
18137,1
43,0
19947,0
8941,1
13069,0
17497,0
27729,1
34143,0
19136,0
16342,0
5659,0
18618,0
29668,0
18955,0
17624,0
20835,0
16257,1
4388,0
24664,1
32233,1
19035,0
26468,0
32131,1
18021,0
3266,0
10026,0
35208,0
3595,1
2694,0
21720,0
30660,1
34677,0
13433,0
937,0
33458,0
22679,0
19697,0
31123,1
22678,1
29452,1
7390,1
33091,0
30024,0
27671,0
28892,0
32520,0
11769,0
5284,0
20701,0
8952,0
23082,0
10337,1
29520,1
27713,0
3141,0
28142,0
5804,0
18713,1
8364,0
31338,1
22256,1
5671,0
16296,1
31280,1
4501,0
12246,0
15469,0
13310,0
26112,0
34155,1
5098,0
32229,0
28193,0
33425,1
15626,1
31919,0
30568,1
11473,0
19602,0
18339,0
10406,0
33902,0
20274,0
13462,1
29281,0
9918,0
14181,0
31301,0
31417,1
22201,1
32083,1
11622,1
7012,0
29695,0
15381,0
6010,0
16314,0
31137,1
24400,1
503,0
15499,0
11547,0
31581,1
7559,0
7473,1
20149,1
14417,0
6211,0
13578,0
2948,1
28349,0
24617,0
28741,0
27679,0
5016,1
8300,1
21169,0
32427,1
6386,0
2099,0
14875,0
29985,0
32128,0
15482,0
29034,0
20112,0
8105,0
28241,1
19690,0
19831,0
23717,0
21609,0
29704,0
15780,0
2082,0
5708,0
15570,0
2740,0
14095,1
35006,1
28170,0
35041,0
16068,1
12286,0
26663,0
24763,1
26240,0
20680,0
14147,0
10388,0
29791,1
18295,0
3844,0
26864,1
6676,0
8769,1
14131,0
12249,0
13924,0
21216,0
9653,0
29349,1
27113,1
2455,0
9248,0
8390,0
8025,0
15726,0
19223,0
9375,0
907,0
25455,0
20790,0
15035,0
17319,0
18957,1
13239,0
10989,0
19636,1
13972,0
26471,0
8337,0
9350,0
18530,0
6145,0
12507,0
6214,0
8540,1
26996,1
15820,1
8342,0
30996,1
3229,0
29763,0
7132,0
15603,0
15272,0
28366,1
7985,0
15543,0
5786,0
3099,0
34337,1
4336,0
13613,0
18151,0
12209,0
23024,0
26068,0
16822,0
29859,0
18473,1
7217,0
1790,0
10042,0
30970,1
11359,0
6739,0
14814,0
17822,0
5468,0
15985,0
17964,0
11583,0
19428,0
7042,0
25399,0
30160,1
11740,1
14592,1
4021,1
30761,0
10183,0
20418,0
16104,0
30574,1
2815,0
11898,0
4793,0
20315,0
315,0
22255,1
25676,0
14036,0
1915,0
25514,1
29510,0
29515,1
23885,1
28476,0
22812,0
25270,0
6656,0
6362,0
15394,0
32560,0
32441,1
9625,0
16515,0
9646,0
18404,0
18534,0
18436,0
1237,1
2813,0
34907,1
25205,0
28919,0
29471,0
2183,0
24218,1
22795,0
5196,1
6547,1
11146,1
33246,1
8900,0
32130,1
28009,0
33958,1
7508,0
30492,1
875,0
28585,0
3993,0
25863,1
30677,1
31475,0
33019,1
7582,0
14623,1
34069,1
19196,1
14699,0
8079,0
23835,0
15145,0
26637,0
19763,0
6440,0
28844,0
25888,0
30202,1
16408,1
12574,0
28970,1
17163,0
1387,0
10263,1
20560,0
31452,0
17391,0
10641,0
5440,0
34980,0
33808,1
18349,0
23629,0
32933,1
16294,1
28965,0
25035,0
2769,0
34228,1
12981,0
10868,0
30079,1
18842,1
8629,0
19684,0
349,0
33256,0
29997,1
22109,0
2309,0
8914,1
18117,1
14416,1
14526,0
26334,0
11544,0
13137,0
7442,0
167,0
19760,0
19138,0
21105,0
1644,1
1059,1
14828,0
3612,0
29542,0
27943,0
11242,0
5940,0
27330,1
2760,0
26758,0
17191,0
21075,0
13999,0
3503,0
247,1
21831,0
25011,1
1940,0
7180,1
8544,0
450,0
8679,0
13835,0
24464,0
34869,0
33866,1
18804,0
30552,1
30558,0
4720,0
24687,0
11799,0
4545,1
20575,0
19857,0
1063,0
26973,1
7891,0
12792,0
23791,0
34101,0
27476,0
7552,0
30747,1
13722,0
32621,1
3661,0
14637,0
18633,1
34308,1
6909,0
9976,0
12806,1
29355,0
30341,1
13783,0
14128,0
13664,0
8935,0
34905,1
24421,0
13038,0
20164,0
5661,0
24635,0
22525,0
12973,0
33267,1
9427,0
33158,0
28644,0
14100,0
20610,0
21899,0
22739,0
33766,1
23445,1
30046,1
15492,0
25653,1
32900,1
20414,1
9091,0
29850,0
4479,0
23945,0
17291,0
13259,0
9089,0
31270,1
33385,1
32170,1
17989,0
14273,1
19460,0
11852,0
13517,1
1106,0
6810,0
26239,0
4026,1
11414,0
6325,1
32927,1
720,0
20917,0
22283,1
34518,0
27002,1
15703,0
12978,1
23566,0
22892,0
24652,0
5805,0
19833,1
17067,0
1086,1
16141,0
20117,0
15836,0
32875,1
29618,0
12758,0
24424,0
6779,0
24156,1
27417,0
2332,0
23837,0
24454,1
27685,0
33852,0
16605,0
11833,1
14018,0
18090,1
2145,1
21079,0
22306,0
26044,1
17612,1
9578,0
34396,0
22618,0
26193,0
11623,0
1311,0
23156,0
16620,0
22224,0
6878,0
3608,1
22697,0
27256,0
13252,0
12540,0
16737,0
29924,1
24910,0
2639,1
4036,0
8674,0
34535,0
10820,0
13626,0
7934,0
601,0
13167,0
2968,0
8214,0
32348,1
14775,1
35193,1
2859,1
26583,1
1916,0
409,1
4212,0
18476,0
3827,1
3350,0
8136,0
16687,0
10493,1
6508,0
24239,0
33942,1
28422,0
29360,1
7152,0
31958,1
29343,1
2790,0
20371,0
6309,1
33636,1
30405,0
25997,0
16262,0
19208,0
221,0
20001,0
9299,0
24537,0
20486,0
10508,0
7117,1
28017,0
23789,0
25571,0
23768,0
21796,0
3452,0
26851,0
21138,0
29601,0
10752,0
29331,0
1822,0
33697,1
16432,0
17526,0
7888,0
20931,0
2152,1
5326,0
20357,0
32054,0
23048,0
15961,1
20658,0
5268,0
11508,0
35197,1
10990,0
6741,0
17489,0
27327,0
17287,0
17757,0
26043,1
25977,0
28342,0
18917,0
22118,0
3421,0
35058,0
26363,0
5449,0
32353,1
22654,0
18360,0
11118,0
8801,0
2862,0
1649,0
22933,0
20956,1
8407,0
16547,0
33949,1
26721,0
10421,1
7318,0
12287,0
23522,0
34759,0
28867,1
8048,0
31438,1
21533,0
14664,0
6381,0
327,0
231,0
25119,0
11713,0
31520,1
12256,0
16297,0
34560,0
34279,1
9573,0
26340,0
34290,1
32871,1
8267,0
8196,0
29581,1
27026,1
9300,0
7228,0
19133,1
2209,0
19214,0
25229,0
32092,1
16047,0
5937,0
19429,0
1261,0
31236,0
7405,1
2359,0
9791,0
30975,0
476,1
13959,0
29121,0
4048,1
19232,0
34504,1
7536,0
27385,0
17702,0
259,1
17687,0
32306,0
28169,0
385,1
31299,1
6428,0
3537,0
12080,0
18180,0
28559,1
34791,1
26303,0
12745,0
10229,0
2701,0
33668,1
35216,1
15331,1
26988,1
10381,0
18559,0
547,1
27742,0
9010,0
8081,1
17935,1
33406,1
21803,0
25409,0
28344,0
15902,0
11610,0
16773,0
28587,0
29881,1
31246,0
20987,0
4941,0
15306,0
25959,1
32839,1
30379,1
20027,0
10427,0
29268,0
32126,1
4685,0
6505,0
16726,1
28389,0
22916,1
26960,0
21753,0
11921,0
16233,0
14881,0
11389,0
10656,0
14723,0
13172,0
27597,0
26373,1
10657,1
12735,0
20928,0
15435,0
10030,1
6759,1
8373,0
13914,0
32271,0
22137,0
2864,1
25535,0
11082,0
21028,0
2870,1
3988,0
9971,0
2350,0
26669,0
5512,0
33082,1
15266,0
34675,1
33203,0
5214,0
11783,0
29897,1
31909,1
30882,1
14538,0
29423,0
4003,0
30849,1
6625,0
3016,0
22503,0
28002,0
10533,0
27207,1
28111,0
27620,0
13236,0
26578,0
13997,0
4843,0
26785,0
15684,0
14725,0
12564,0
15767,0
27165,0
24036,0
29158,0
6634,0
24552,0
4785,0
10606,0
26753,0
17660,1
12860,0
22088,0
11857,0
6550,1
11431,0
15564,0
27014,0
26139,0
29820,1
33932,1
1580,0
7676,0
33124,1
31248,0
12384,0
91,0
24633,0
15807,0
12506,0
23694,0
15736,0
321,0
12778,0
29950,1
4291,0
34701,1
194,0
34875,0
8838,0
31005,0
6069,1
18694,0
2516,0
31063,0
12837,0
9246,0
17284,0
5254,0
30367,0
33357,1
9123,1
32067,1
13586,1
33759,1
12365,1
29459,1
1747,0
26821,0
23109,0
22775,0
24452,0
7503,1
5339,1
22732,0
17657,0
9075,0
11444,0
30566,1
15046,0
8913,0
17405,0
19147,0
11714,0
7196,0
25254,0
1349,0
3553,1
35226,1
11300,0
24119,0
30441,0
17128,0
29948,1
20348,0
895,0
15878,1
16106,0
3274,0
19770,0
11177,0
30971,0
16144,1
4814,0
14149,0
4416,0
16985,1
19691,0
6503,0
14165,0
26071,0
265,1
28623,1
26245,0
31322,1
16227,0
30513,1
6029,0
10496,0
30781,1
14424,0
10711,0
22885,0
5202,0
16245,1
12660,1
19985,1
10021,0
10500,0
13538,0
5505,0
33449,1
34063,1
1809,0
32339,1
29790,1
13837,0
32219,1
27326,1
19789,0
21099,0
35160,0
12155,1
8202,0
34725,1
13377,0
14581,0
965,0
14803,0
26274,0
24782,0
12369,0
21660,0
31145,0
8794,0
30155,0
254,1
592,0
26855,0
4952,0
25828,0
31906,1
33306,1
22374,1
830,0
23783,0
29388,1
11912,0
22114,0
26469,0
23422,0
23390,1
31871,0
7353,0
28387,0
16004,0
2020,0
34653,1
15091,0
6688,0
6404,1
25305,0
15662,1
5163,0
8976,1
21771,0
15063,0
1493,1
26491,0
16306,0
29308,0
9267,0
10580,0
1836,0
3460,0
23059,1
33442,1
6356,0
8145,0
23707,1
17461,0
22562,0
25463,1
29736,0
461,0
2705,0
14058,1
20554,0
392,0
19077,0
30416,0
20861,0
13468,0
15322,0
12051,0
2734,0
15978,0
27459,0
2546,0
11557,0
20068,0
1028,1
11666,1
28792,0
30482,1
17999,0
9482,0
23149,0
32303,0
18149,0
25277,0
133,0
5393,0
2436,0
30312,1
18492,1
27462,0
16815,0
208,0
10149,0
16349,0
20326,0
15486,0
15844,0
19566,0
11792,0
23216,0
10180,0
11607,0
6944,0
18840,0
23250,0
14458,0
6936,1
31498,0
29971,1
17867,0
1595,0
13504,1
13481,0
30571,1
12332,0
5982,0
7258,0
20529,0
16550,1
9033,0
23415,0
32709,0
18338,0
25048,0
9773,0
20549,0
31377,1
482,0
7914,1
16752,1
22526,0
9905,1
5391,0
20010,0
17854,0
7841,0
16186,0
14091,0
24333,0
23083,1
13539,0
23151,0
27998,0
2232,0
9183,0
13720,0
29456,1
28077,1
23169,0
31171,0
19419,0
17286,1
3581,0
21049,0
8790,1
3207,0
2319,1
20442,0
20935,0
27595,0
32139,1
34111,1
28304,0
13250,0
15609,1
19009,0
29358,1
33268,1
25054,0
34043,1
7731,0
7604,0
31020,1
19048,0
3399,0
14020,0
14112,1
21815,0
27828,1
12339,0
31773,1
5564,0
24742,0
3214,1
24292,0
22404,0
22442,0
15550,0
33244,1
2875,1
29843,1
3181,0
2143,0
35016,0
30362,0
23987,0
12053,0
4062,0
19826,0
34719,1
32053,0
3616,0
19852,1
3541,0
10134,0
1743,0
27934,0
33831,1
9207,0
4950,0
9512,0
26367,0
22579,0
34909,1
14934,0
15598,0
9362,0
5245,0
16290,1
10696,0
28885,0
29470,0
31574,0
23126,0
19044,0
3142,0
26813,0
26926,0
21222,0
34363,1
29773,0
31372,1
24673,0
14054,0
15311,0
19536,0
25935,0
14946,0
17895,0
19367,1
20885,1
23246,0
34261,0
32737,1
27584,1
168,0
19269,0
26818,0
9391,0
14403,0
4696,0
27880,0
28039,0
17746,0
8873,0
1623,0
28995,0
33121,0
1521,1
31710,1
6091,0
18979,1
9575,0
17411,0
24128,0
20322,0
13867,0
28187,1
11224,0
22882,0
32908,1
18043,0
6682,0
22244,1
8651,1
10194,0
14774,0
17707,0
30602,1
4371,0
31524,0
13614,0
14564,0
4289,0
25076,0
29431,0
759,0
13995,1
29888,1
1201,1
9109,0
28298,1
10632,1
6433,0
2662,0
24949,0
1978,0
26321,0
24283,0
955,0
21725,0
12167,0
32095,1
33608,0
15230,0
10138,1
12509,0
10132,0
26314,0
2528,0
2420,1
14092,0
34713,0
34454,1
4452,1
21979,0
1075,1
35081,1
14003,0
23124,0
16902,1
5312,0
6707,0
22448,1
27568,0
836,0
33543,1
30476,1
26393,0
21624,1
21022,1
10212,1
13711,0
34794,1
10078,1
31938,1
30770,1
12804,1
2916,0
27460,0
22210,0
29099,0
14710,0
16768,0
14773,0
8247,0
15181,0
1334,0
16497,0
13638,0
22171,0
28076,0
23270,1
31092,0
24901,0
3721,0
22506,0
35012,0
13687,0
4715,1
11373,0
6744,0
22284,1
10555,0
22068,0
8710,0
4085,0
18192,0
24158,0
28336,1
34478,1
6602,0
7445,1
20497,1
9309,0
6619,1
5134,1
635,1
21297,1
11335,0
30064,0
24721,0
5053,0
19431,0
27717,0
10890,0
4068,0
8862,0
24029,0
4623,0
13488,1
34843,1
27687,0
16921,1
21214,0
24553,0
28242,0
8454,1
12733,0
5971,1
7962,0
28443,0
12928,0
15542,0
2173,0
29507,1
29900,1
10168,0
20038,1
13684,0
25049,1
8489,0
5048,0
16947,0
6918,0
29449,0
21218,0
25952,1
32514,1
34710,0
30117,0
8295,0
22782,0
12146,0
4211,1
34983,1
11793,1
26229,1
25726,1
828,0
30050,0
17192,0
8010,0
25400,1
7153,0
202,0
15865,0
31858,1
6919,0
35136,0
2434,0
11990,0
22292,0
29696,0
1830,0
32326,1
21973,0
32087,0
34074,1
6137,0
11365,1
20974,0
26952,0
32754,0
3366,0
24756,0
28481,0
22271,1
18500,0
21816,0
17278,1
31383,1
7760,0
20582,0
12353,0
32453,1
29049,0
4879,0
7154,0
16416,0
14624,1
33960,0
6911,0
26517,0
31221,1
8164,0
22120,0
26825,1
13531,0
5437,0
617,0
6157,0
24761,0
32366,1
14978,0
2030,0
24137,0
13792,0
9881,0
34091,0
24563,0
2225,0
33813,0
23999,1
28868,0
24120,0
15431,0
23910,0
17603,0
20555,0
14438,1
3328,1
25607,0
28330,1
32898,1
8356,0
11238,0
10368,1
26692,0
21863,0
4043,1
17251,0
17265,1
17318,1
11282,0
9329,0
478,1
18254,0
11816,0
13637,0
15891,1
3461,0
34685,0
11396,1
19671,0
20831,0
18666,0
12104,1
35108,1
8191,1
28696,0
11829,0
8839,1
970,0
4258,0
17538,1
10880,0
29917,1
12790,0
32648,1
34104,0
8773,0
27981,0
18719,1
27087,0
22558,0
9201,0
7826,0
9660,1
8242,1
4306,0
25775,0
4015,1
7500,0
4550,0
4278,0
11869,0
22231,0
326,0
6244,0
24106,0
9378,0
7519,0
26902,1
13756,0
29236,1
19193,0
12850,1
21436,0
21325,1
31233,1
4745,0
8932,0
16675,0
19411,0
14276,0
5870,0
27780,0
27392,0
25444,0
25835,0
26776,0
35030,1
29335,0
23753,0
12088,1
24787,1
6165,0
26842,0
30481,1
30525,0
35231,0
32155,1
20797,0
25947,0
34635,1
23314,1
34406,1
26640,0
2748,1
33095,1
1896,0
34412,1
28839,0
22770,0
34444,0
7908,0
1006,0
28667,0
20949,0
21130,0
9668,0
18334,0
12151,0
4618,0
134,0
33920,1
11958,0
3351,0
435,0
22658,0
7836,0
764,0
12259,0
27178,0
3422,0
33664,0
28035,0
24663,0
316,0
23407,0
146,0
33498,1
9898,0
10495,1
27660,0
8659,0
19745,0
26689,0
20298,0
27609,0
22046,0
5359,0
34071,1
8763,0
17914,0
9011,0
31946,1
3486,0
7799,0
6136,0
21051,0
33110,1
3868,0
4649,0
9138,0
25478,0
9544,0
22646,0
3111,0
26470,0
14442,0
13766,1
11753,1
13153,0
1572,0
11029,0
25243,0
22498,1
6628,0
10687,0
23634,0
3005,0
10543,0
10697,0
9276,0
29700,1
6088,0
10269,0
7872,1
32501,1
11070,0
10658,1
27196,0
29323,0
31943,0
27220,1
34564,1
6717,0
13954,0
30176,0
9210,0
16250,0
27077,0
16381,1
28873,0
9226,0
9707,0
2270,0
696,0
23765,0
7369,0
6703,0
5547,0
9405,0
28486,0
1451,0
4215,0
20385,0
29913,1
13278,0
3305,0
5516,1
21286,0
9176,0
23072,0
5421,0
6173,0
20516,0
2667,0
15175,0
16180,0
20490,0
181,0
3584,1
10080,0
24589,0
6098,0
27260,0
6842,1
33631,1
13925,0
6504,0
30731,1
1413,0
1562,0
13501,0
33861,1
35021,1
33022,1
22898,0
4684,0
35213,1
8029,0
5259,0
4729,0
3623,0
13154,0
15298,0
180,0
29514,0
24725,0
17651,0
34455,1
15473,0
29737,0
14704,0
469,0
2166,0
1027,0
21643,0
13781,0
29409,0
7502,0
19742,1
30991,1
1795,1
10630,0
26405,1
12428,0
14221,0
30656,0
18373,1
14816,0
1192,1
34864,0
7092,0
6174,0
21454,1
8051,0
30067,0
31205,0
12723,1
24539,0
18769,0
7167,0
17756,0
26000,0
21555,1
32884,1
3734,1
137,0
14813,0
4447,0
3860,0
29858,1
29278,0
1826,0
25665,1
19387,0
28255,1
5102,0
11216,1
1297,0
10804,1
17217,0
7713,0
9401,0
8827,0
25099,1
34439,0
13984,0
33365,1
19976,0
9485,0
25190,0
27235,1
8762,0
21415,0
11701,1
26480,0
27753,0
27579,0
4059,1
27290,0
7739,1
17503,0
29513,0
23498,0
21706,0
30003,0
8958,1
29,0
31963,0
32491,1
33192,1
11296,1
18294,1
6032,0
20097,0
23220,1
15071,0
18757,0
4345,0
30681,1
2644,1
1869,1
21911,0
26376,0
13641,0
960,0
984,1
28577,0
18495,1
11733,0
6241,0
24544,0
21450,0
30642,1
454,0
9892,0
4122,0
7585,1
32894,0
33566,0
27431,0
5729,0
12014,0
8158,0
21254,0
27558,0
31390,1
22743,0
2981,1
12933,0
31978,1
21273,0
1259,0
14401,1
28023,1
28207,0
21864,0
7882,1
19090,0
34777,1
35002,0
22870,0
11117,1
5194,1
4057,0
32119,0
4191,1
9658,0
31629,1
14023,0
31282,0
25729,0
16872,0
24988,0
29821,1
28679,0
22311,0
20755,0
25751,0
1429,0
14326,0
9048,0
10924,0
26291,1
22874,0
9755,0
26923,0
5718,0
13604,0
19815,0
23410,0
31657,0
7379,0
23102,0
10773,0
17255,0
1611,0
30165,1
34718,1
34497,1
1345,1
28117,0
18124,0
1514,0
21002,1
17499,0
8331,0
17057,1
12291,1
7264,0
2190,0
12880,1
21257,0
7807,0
24954,1
9698,0
8042,1
2254,0
18629,0
22488,0
9574,0
24332,0
18121,0
28237,0
27992,0
24469,1
16171,0
13883,0
26352,0
33316,0
4004,0
357,0
3686,1
8005,0
12832,1
4510,0
33620,1
25769,0
30251,0
22639,0
12024,0
17697,0
7809,1
19979,0
16722,0
21906,0
12022,0
4153,0
7408,0
28233,0
22252,0
35188,1
21574,0
33410,1
15745,0
2605,1
6669,0
10574,0
2587,1
30757,1
9209,0
9410,0
28368,0
32036,1
34624,1
31815,1
27927,0
27501,0
2021,0
17595,0
21601,0
32757,1
2905,0
8835,0
2702,0
30470,0
25557,0
2351,0
18016,0
30624,0
18496,1
1751,0
10491,1
17386,0
8276,1
5775,0
12729,1
418,0
32295,0
22888,0
9832,1
648,0
5003,0
29021,0
10684,0
30272,1
16413,1
28889,0
34435,1
7426,0
19244,1
14426,0
12491,0
1891,0
14223,0
2634,0
31564,0
33219,0
19720,0
5032,1
21970,1
3110,1
22367,0
18551,0
8348,0
23639,0
23674,1
13366,0
13498,1
32809,0
15614,0
32924,1
2210,0
19639,1
1566,1
28435,1
8173,0
33287,0
13714,0
14533,1
21634,0
9542,0
34614,0
8834,1
21504,0
1656,0
17271,1
28371,0
19635,0
26276,0
34739,0
28321,0
14703,0
10664,0
9666,0
14661,1
13916,0
10673,0
28315,0
7936,0
1713,1
18008,0
31856,1
12922,0
30989,1
18871,0
708,0
19318,1
14747,0
14074,0
28414,0
12959,0
1256,0
23611,1
11717,1
21582,0
4708,1
1767,1
13340,1
10746,0
6122,0
3269,1
16858,1
13199,0
6132,0
30217,1
27040,0
24193,1
21082,0
18080,0
23134,0
5365,1
31678,0
11931,0
21025,1
35079,1
33398,1
11057,0
11843,0
9806,0
3836,0
11315,0
6198,0
29697,0
26647,0
683,0
29103,1
13291,0
19410,0
22371,1
22969,0
28332,0
33109,1
18754,0
23379,0
20320,0
34477,1
2782,0
32387,1
18634,0
6809,0
32014,1
12324,0
25486,1
23261,0
11627,0
13387,0
28036,0
21321,0
35046,0
7363,0
33296,1
7698,0
24638,1
22537,0
5474,1
6557,0
8099,1
3617,0
5099,0
14880,0
20060,0
13533,1
1383,0
26223,0
3297,0
17219,0
14108,0
30950,0
1042,0
11679,0
17476,1
11368,0
11773,0
6115,0
19526,0
30390,0
34937,1
29730,0
25866,0
30228,0
12915,0
11253,1
24132,1
23137,0
22846,0
8553,1
7663,0
18531,1
2751,0
28767,0
9098,0
27398,1
6250,0
16631,0
10556,0
8316,1
8643,1
1606,0
7923,0
12148,0
22390,1
17930,1
25385,0
13707,1
6287,0
26451,0
20399,1
5903,0
13624,0
10320,0
30979,0
12060,0
13118,0
27308,0
21135,0
15565,0
22296,0
17646,0
9857,0
826,0
17717,0
32843,0
3991,0
20016,0
18750,1
29201,1
32512,0
16763,1
31960,0
170,1
30031,0
32961,1
9443,0
24076,0
2090,0
22379,0
15558,0
15877,0
21656,0
30548,1
17956,0
3348,1
12596,0
10535,0
34872,1
14802,0
22549,0
28459,0
8144,0
14510,0
11132,0
3147,0
24190,0
8376,0
28190,0
8692,0
34162,1
23861,0
22165,0
5998,0
7477,1
3,0
18003,0
23005,0
1632,1
28195,0
34849,1
18367,0
28176,0
31049,1
31101,1
9757,0
3393,0
21365,0
466,0
15521,0
20363,0
33010,1
21748,0
14524,1
15631,0
429,0
4338,0
21524,0
4418,0
19606,0
7198,0
906,1
8345,0
17550,1
10319,0
33530,1
24507,0
21388,0
28405,0
13729,0
15712,1
12285,0
30530,1
7767,0
32068,1
25873,0
19980,1
3530,1
29497,0
21965,0
31151,0
16110,0
27180,0
20870,0
11234,0
17017,0
15541,0
33552,1
26325,1
24397,0
22125,0
19102,0
31412,0
15294,0
16501,0
29167,1
28896,0
13966,1
29762,1
4692,0
20241,0
16345,0
13475,1
30839,1
29401,0
33351,1
31446,0
27891,0
6586,0
32964,1
21220,0
16948,0
34841,0
30045,1
2598,1
23370,0
21485,0
23542,0
16118,0
16807,0
15933,0
3693,0
23917,1
32175,1
10470,0
7208,0
23529,0
7337,0
14525,0
6880,0
28225,0
9199,0
35048,0
34737,1
7821,0
4610,0
15350,0
32522,0
34834,0
11505,0
12358,0
21418,0
